Ticker,YahooTicker,Nom,Zone,Sector,Industry,Country,Beta,MarketCapitalization,SharesOutstanding,AnneeFiscale,DateRapport,PER_calcule,ROE_calcule,ROA_calcule,DebtToEquity_calcule,EPS,EOD_Close_Price,NetIncome,TotalRevenue,TotalEquity,TotalAssets,TotalDebt,Dividendes_Annuels,Annual_Volume_Traded
AMS,AMS.MC,Amadeus IT Group S.A.,Eurostoxx,Technology,Information Technology Services,Spain,0.704,26095135761.99341,449884000.0,2021,2021-12-31,-181.26294612884521,-0.03802098630283288,-0.012734866167645928,0.19083633231190308,-0.32,58.00414276123047,-142400000.0,2670000000.0,3745300000.0,11181900000.0,4979900000.0,,280887803.0
AMS,AMS.SW,ams-OSRAM AG,Eurostoxx,Technology,Semiconductors,Austria,1.47,24206476759.14038,260671008.0,2021,2021-12-31,-144.04159361521502,-0.009866327180140038,-0.003214433844877644,0.1402930312325468,-0.64469,92.86217498779297,-31000000.0,5038000000.0,3142000000.0,9644000000.0,3396000000.0,,101149449.0
AMUN,AMUN.PA,Amundi,Eurostoxx,Financial Services,Asset Management,France,1.082,12392505723.965332,204740992.0,2024,2024-12-31,9.501997080852323,0.10873675201939849,0.03407416790827768,0.19019656335053178,6.37,60.5277214050293,1305122000.0,6192802000.0,12002584000.0,38302388000.0,2357012000.0,4.1,38010029.0
AMUN,AMUN.PA,Amundi,Eurostoxx,Financial Services,Asset Management,France,1.082,11124489407.920837,203350000.0,2023,2023-12-31,9.597564831114651,0.10246097057705168,0.03234819431476495,0.1969269707282182,5.7,54.706119537353516,1164884000.0,5618075000.0,11369051000.0,36010789000.0,2190712000.0,4.1,33952265.0
AMUN,AMUN.PA,Amundi,Eurostoxx,Financial Services,Asset Management,France,1.082,9115333309.387207,203604000.0,2022,2022-12-31,8.479150136311848,0.09738186627384367,0.03752054566088362,0.2223331754542549,5.28,44.76991271972656,1073716000.0,5872187000.0,11025831000.0,28616748000.0,2026641000.0,4.1,49656549.0
AMUN,AMUN.PA,Amundi,Eurostoxx,Financial Services,Asset Management,France,1.082,11228063955.138184,201900992.0,2021,2021-12-31,8.238775182653356,0.12833664018808774,0.04768609197494381,0.2171513281133598,6.75,55.611732482910156,1369450000.0,5790594000.0,10670764000.0,28718017000.0,2438189000.0,2.9,35862232.0
ANDR,ANDR.VI,Andritz AG,Eurostoxx,Industrials,Industrial Distribution,Austria,1.197,4673173366.866211,99210496.0,2024,2024-12-31,9.383190960523143,0.2180117678053921,0.060823226754869536,0.17382192703557267,5.02,47.10361862182617,496500000.0,8313700000.0,2277400000.0,8163000000.0,812300000.0,2.5,26573474.0
ANDR,ANDR.VI,Andritz AG,Eurostoxx,Industrials,Industrial Distribution,Austria,1.197,4966756305.682373,98903600.0,2023,2023-12-31,9.751098040238167,0.2342838774854204,0.0600426017676203,0.229324720179424,5.15,50.21815490722656,510200000.0,8660000000.0,2177700000.0,8497300000.0,1139000000.0,2.1,30142649.0
ANDR,ANDR.VI,Andritz AG,Eurostoxx,Industrials,Industrial Distribution,Austria,1.197,4739069118.577515,99190704.0,2022,2022-12-31,11.540423038501096,0.221573082332576,0.04823476765821145,0.2718466364944468,4.14,47.77735137939453,409600000.0,7542900000.0,1848600000.0,8491800000.0,1288300000.0,1.65,36836401.0
ANDR,ANDR.VI,Andritz AG,Eurostoxx,Industrials,Industrial Distribution,Austria,1.197,3834206076.8461914,99255904.0,2021,2021-12-31,11.777286994748,0.20671916677251365,0.04242258367219268,0.35676225340635837,3.28,38.62950134277344,325500000.0,6463000000.0,1574600000.0,7672800000.0,1367900000.0,1.0,39862671.0
ANTO,ANTO.L,Antofagasta plc,Eurostoxx,Basic Materials,Copper,United Kingdom,1.256,1595326810000.0,1003520000.0,2024,2024-12-31,1890.286512522295,0.08765403394559405,0.036642529898519544,0.00335291801433463,0.841,1589.73095703125,829400000.0,6613400000.0,9462200000.0,22634900000.0,5349000000.0,25.581799,322281976.0
ANTO,ANTO.L,Antofagasta plc,Eurostoxx,Basic Materials,Copper,United Kingdom,1.256,1648990929135.4062,998771008.0,2023,2023-12-31,1949.2562214064346,0.09328745852835711,0.042504784396758824,0.0024722391906288306,0.847,1651.02001953125,835100000.0,6324500000.0,8951900000.0,19647200000.0,4076700000.0,49.7807,382053912.0
ANTO,ANTO.L,Antofagasta plc,Eurostoxx,Basic Materials,Copper,United Kingdom,1.256,1545946049924.0156,990321984.0,2022,2022-12-31,1003.8932186997589,0.17768762677484787,0.08405388660127315,0.0021181204869089344,1.555,1561.053955078125,1533000000.0,5862000000.0,8627500000.0,18238300000.0,3274500000.0,102.7565,442594487.0
ANTO,ANTO.L,Antofagasta plc,Eurostoxx,Basic Materials,Copper,United Kingdom,1.256,1317910806651.0,985857024.0,2021,2021-12-31,1021.2508654029795,0.1545112691911571,0.07467126585794981,0.0024052462306270706,1.309,1336.8173828125,1290200000.0,7470100000.0,8350200000.0,17278400000.0,3169900000.0,51.881,412315263.0
ARGX,ARGX.BR,Argen X SE,Eurostoxx,Healthcare,Biotechnology,Netherlands,-0.112,36456240000.0,60760400.0,2024,2024-12-31,43.10344827586207,0.15150911657330116,0.13430665784014953,0.0010712295069376326,13.92,600.0,833040000.0,2190231000.0,5498283000.0,6202522000.0,39053000.0,,15284472.0
ARGX,ARGX.BR,Argen X SE,Eurostoxx,Healthcare,Biotechnology,Netherlands,-0.112,20382082500.0,59078500.0,2023,2023-12-31,-66.86046511627907,-0.07200793067589635,-0.06495448059178532,0.0009812540009098679,-5.16,345.0,-295053000.0,1226316000.0,4097507000.0,4542458000.0,20000000.0,,14958535.0
ARGX,ARGX.BR,Argen X SE,Eurostoxx,Healthcare,Biotechnology,Netherlands,-0.112,19479510317.669678,55323800.0,2022,2022-12-31,-26.98084337957974,-0.2521925763914335,-0.22639914161583863,0.0006379010456299044,-13.05,352.1000061035156,-709594000.0,410746000.0,2813699000.0,3134261000.0,12426000.0,,19565235.0
ARGX,ARGX.BR,Argen X SE,Eurostoxx,Healthcare,Biotechnology,Netherlands,-0.112,16242678871.154785,51515000.0,2021,2021-12-31,-39.461825756316486,-0.16110059726369888,-0.1432371063273215,0.000705856471764678,-7.99,315.29998779296875,-408265000.0,497277000.0,2534224000.0,2850274000.0,11465000.0,,18212330.0
ASM,ASM.AS,ASM International NV,Eurostoxx,Technology,Semiconductor Equipment & Materials,Netherlands,1.387,27788324828.704834,50028500.0,2024,2024-12-31,39.81719642557124,0.18300123693842396,0.13284475543983634,0.00042003251624376565,13.95,555.4498901367188,685734000.0,2932724000.0,3747155000.0,5161920000.0,11672000.0,2.75,33931397.0
ASM,ASM.AS,ASM International NV,Eurostoxx,Technology,Semiconductor Equipment & Materials,Netherlands,1.387,22221414640.548706,49081700.0,2023,2023-12-31,29.668635497086953,0.23307004965583666,0.17793271247468787,0.0015101648811666909,15.26,452.7433776855469,752073000.0,2634331000.0,3226811000.0,4226727000.0,33558000.0,2.5,46868259.0
ASM,ASM.AS,ASM International NV,Eurostoxx,Technology,Semiconductor Equipment & Materials,Netherlands,1.387,11375351080.807495,48732700.0,2022,2022-12-31,29.287750359012314,0.14153068450769082,0.10374163942573149,0.002472363252809915,7.97,233.42337036132812,389113000.0,2410927000.0,2749319000.0,3750789000.0,28124000.0,2.5,68149670.0
ASM,ASM.AS,ASM International NV,Eurostoxx,Technology,Semiconductor Equipment & Materials,Netherlands,1.387,18366410322.003174,48509300.0,2021,2021-12-31,37.22873864037918,0.22067943226598458,0.18247618668224713,0.0012773318023878975,10.17,378.61627197265625,494709000.0,1729911000.0,2241754000.0,2711088000.0,23460000.0,2.0,80081504.0
ASML,ASML.AS,ASML Holding NV,Eurostoxx,Technology,Semiconductor Equipment & Materials,Netherlands,1.355,269404892812.01172,400808000.0,2024,2024-12-31,34.91711584314123,0.4097895739521995,0.1558275845036798,0.01364971497591169,19.25,672.1544799804688,7571600000.0,28262900000.0,18476800000.0,48589600000.0,3677300000.0,6.24,156852210.0
ASML,ASML.AS,ASML Holding NV,Eurostoxx,Technology,Semiconductor Equipment & Materials,Netherlands,1.355,258234712406.0,395689984.0,2023,2023-12-31,31.665151596994786,0.5827212988017008,0.1961834449102171,0.017935621268135856,20.61,652.6187744140625,7839000000.0,27558500000.0,13452400000.0,39957500000.0,4631600000.0,5.96,155181095.0
ASML,ASML.AS,ASML Holding NV,Eurostoxx,Technology,Semiconductor Equipment & Materials,Netherlands,1.355,202692808752.92676,403136992.0,2022,2022-12-31,31.267967034335165,0.6383302310800382,0.15493493184648102,0.021018999273887572,16.08,502.7889099121094,5624200000.0,21173400000.0,8810800000.0,36300400000.0,4260400000.0,6.44,211626422.0
ASML,ASML.AS,ASML Holding NV,Eurostoxx,Technology,Semiconductor Equipment & Materials,Netherlands,1.355,280669558543.7031,413328992.0,2021,2021-12-31,47.28735283556755,0.5801629094925349,0.1946081836525421,0.016332729576322074,14.36,679.04638671875,5883200000.0,18611000000.0,10140600000.0,30231000000.0,4584100000.0,3.35,204051919.0
ASRNL,ASRNL.AS,ASR Nederland NV,Eurostoxx,Financial Services,Insurance - Diversified,Netherlands,0.532,9159807953.948975,211420000.0,2024,2024-12-31,10.340136616781958,0.09656652360515021,0.006818427793210433,1.1672733810309273,4.19,43.325172424316406,945000000.0,17967000000.0,9786000000.0,138595000000.0,10692000000.0,2.9699999999999998,107180596.0
ASRNL,ASRNL.AS,ASR Nederland NV,Eurostoxx,Financial Services,Insurance - Diversified,Netherlands,0.532,8140581025.809448,211064992.0,2023,2023-12-31,6.649840124722185,0.11614215371440804,0.007196487318263823,1.5847763149949368,5.8,38.56907272338867,1085000000.0,15380000000.0,9342000000.0,150768000000.0,12901000000.0,2.8,159016905.0
ASRNL,ASRNL.AS,ASR Nederland NV,Eurostoxx,Financial Services,Insurance - Diversified,Netherlands,0.532,5525576637.579956,150096992.0,2022,2022-12-31,-2.8693198414398933,-0.2778861788617886,-0.027609492883568395,0.8066126473909586,-12.83,36.81337356567383,-1709000000.0,2048000000.0,6150000000.0,61899000000.0,4457000000.0,2.58,127974036.0
ASRNL,ASRNL.AS,ASR Nederland NV,Eurostoxx,Financial Services,Insurance - Diversified,Netherlands,0.532,4270791828.918457,135700000.0,2021,2021-12-31,4.797607514916397,0.13130749930303875,0.012724227361141129,1.6193718347895736,6.56,31.472305297851562,942000000.0,9734000000.0,7174000000.0,74032000000.0,6916000000.0,2.1,119468259.0
ASSA B,ASSA-B.ST,Assa Abloy AB - Class B Shares,Eurostoxx,Industrials,Security & Protection Services,Sweden,0.828,357329610867.8906,1110780032.0,2024,2024-12-31,22.84747903997248,0.1460619588870936,0.06994029650499765,0.2056952398136808,14.08,321.6925048828125,15639000000.0,150162000000.0,107071000000.0,223605000000.0,73501000000.0,5.4,357249367.0
ASSA B,ASSA-B.ST,Assa Abloy AB - Class B Shares,Eurostoxx,Industrials,Security & Protection Services,Sweden,0.828,307896918168.02344,1106569984.0,2023,2023-12-31,22.676806461548747,0.14878477337960688,0.06943178287862042,0.21173969647991983,12.27,278.2444152832031,13633000000.0,140716000000.0,91629000000.0,196351000000.0,65194000000.0,4.8,400036069.0
ASSA B,ASSA-B.ST,Assa Abloy AB - Class B Shares,Eurostoxx,Industrials,Security & Protection Services,Sweden,0.828,235790217223.9746,1102489984.0,2022,2022-12-31,17.867219776736764,0.15452135698839725,0.08599026940296577,0.1430720934785665,11.97,213.87062072753906,13291000000.0,120793000000.0,86014000000.0,154564000000.0,33735000000.0,4.2,402017451.0
ASSA B,ASSA-B.ST,Assa Abloy AB - Class B Shares,Eurostoxx,Industrials,Security & Protection Services,Sweden,0.828,289084164346.1719,1110780032.0,2021,2021-12-31,26.52938796110474,0.1566497082578828,0.0838622812079246,0.09945892423761447,9.81,260.2532958984375,10900000000.0,95007000000.0,69582000000.0,129975000000.0,28752000000.0,3.9,421295000.0
AT1,AT1.DE,Aroundtown S.A,Eurostoxx,Real Estate,Real Estate Services,Luxembourg,1.251,3124194072.3289795,1093139968.0,2024,2024-12-31,57.160000801086426,0.021058599270384854,0.007623461104881335,4.706333748671076,0.05,2.8580000400543213,256300000.0,1180900000.0,12170800000.0,33619900000.0,14703500000.0,,733575341.0
AT1,AT1.DE,Aroundtown S.A,Eurostoxx,Real Estate,Real Estate Services,Luxembourg,1.251,2577364821.5085754,1093030016.0,2023,2023-12-31,-1.2956044176122643,-0.14791696908114385,-0.0546554904303725,5.646814094203922,-1.82,2.3580000400543213,-1834200000.0,1192800000.0,12400200000.0,33559300000.0,14553900000.0,,2146840502.0
AT1,AT1.DE,Aroundtown S.A,Eurostoxx,Real Estate,Real Estate Services,Luxembourg,1.251,3333184631.729126,1445440000.0,2022,2022-12-31,-3.975862059099921,-0.036768296937138074,-0.014110868045979474,4.48349001064711,-0.58,2.305999994277954,-527000000.0,1222100000.0,14333000000.0,37347100000.0,14944300000.0,0.23,1122840149.0
AT1,AT1.DE,Aroundtown S.A,Eurostoxx,Real Estate,Real Estate Services,Luxembourg,1.251,5821047125.244141,1148400000.0,2021,2021-12-31,9.216058904474432,0.0489552590420972,0.018995457442405498,2.703620098134824,0.55,5.0688323974609375,748100000.0,1085700000.0,15281300000.0,39383100000.0,15737900000.0,0.22,661396448.0
ATCO A,ATCO-A.ST,Atlas Copco AB - Class A Shares,Eurostoxx,Industrials,Specialty Industrial Machinery,Sweden,0.937,790494816372.0,4695719936.0,2024,2024-12-31,27.55215858671747,0.2619349164467898,0.1428133002138699,0.04390667627561863,6.11,168.34368896484375,29782000000.0,176771000000.0,113700000000.0,208538000000.0,34708000000.0,2.8,941862917.0
ATCO A,ATCO-A.ST,Atlas Copco AB - Class A Shares,Eurostoxx,Industrials,Specialty Industrial Machinery,Sweden,0.937,764628726083.2188,4627870208.0,2023,2023-12-31,28.684478335910374,0.3066156369600875,0.15348908497733793,0.042623300548680854,5.76,165.22259521484375,28040000000.0,172664000000.0,91450000000.0,182684000000.0,32591000000.0,2.3,1084497694.0
ATCO A,ATCO-A.ST,Atlas Copco AB - Class A Shares,Eurostoxx,Industrials,Specialty Industrial Machinery,Sweden,0.937,552728300002.3828,4658209792.0,2022,2022-12-31,24.617594802033356,0.29355056516955086,0.1362557385041294,0.06567602925314935,4.82,118.65680694580078,23477000000.0,141325000000.0,79976000000.0,172301000000.0,36301000000.0,1.9,1193766198.0
ATCO A,ATCO-A.ST,Atlas Copco AB - Class A Shares,Eurostoxx,Industrials,Specialty Industrial Machinery,Sweden,0.937,171936889863.11914,1159299968.0,2021,2021-12-31,39.86853732857653,0.26806440642881435,0.1326426841670142,0.14453559105195027,3.72,148.3109588623047,18130000000.0,110912000000.0,67633000000.0,136683000000.0,24851000000.0,1.825,973152744.0
ATE,ATE.PA,Alten,Eurostoxx,Technology,Information Technology Services,France,1.157,2727407059.6832275,35221100.0,2024,2024-12-31,14.420248987066456,0.08437730554235409,0.05117631766273248,0.13591700537838117,5.37,77.43673706054688,186419000.0,4143287000.0,2209350000.0,3642681000.0,370701000.0,1.5,10515425.0
ATE,ATE.PA,Alten,Eurostoxx,Technology,Information Technology Services,France,1.157,4526674570.074463,35070800.0,2023,2023-12-31,18.98124470430262,0.11447683685486053,0.06835398515413757,0.05643414299954807,6.8,129.0724639892578,233205000.0,4068797000.0,2037137000.0,3411725000.0,255459000.0,1.5,9115180.0
ATE,ATE.PA,Alten,Eurostoxx,Technology,Information Technology Services,France,1.157,3834070675.9490967,34106800.0,2022,2022-12-31,8.351684502294123,0.2488263370350008,0.13589547648669414,0.062169954637311085,13.46,112.4136734008789,457567000.0,3783100000.0,1838901000.0,3367051000.0,238364000.0,1.3,9437022.0
ATE,ATE.PA,Alten,Eurostoxx,Technology,Information Technology Services,France,1.157,5078608031.396484,33927600.0,2021,2021-12-31,24.379409640930376,0.14621714657171983,0.0790395100574893,0.03595630906561371,6.14,149.6895751953125,207837000.0,2925180000.0,1421427000.0,2629533000.0,182608000.0,1.0,10444288.0
ATO,ATO.PA,Atos SE,Eurostoxx,Technology,Information Technology Services,France,1.643,5027334094848.0,193359003648.0,2024,2024-12-31,0.07647058823529412,0.31038798498122655,0.03007518796992481,0.0005591432649922164,340.0,26.0,248000000.0,9577000000.0,799000000.0,8246000000.0,2811000000.0,,14821933.0
ATO,ATO.PA,Atos SE,Eurostoxx,Technology,Information Technology Services,France,1.643,58832552848.57178,113289000.0,2023,2023-12-31,-0.2251932974830405,-62.56363636363636,-0.30467504869842393,0.0930777220239719,-2306.080641,519.3139038085938,-3441000000.0,10693000000.0,55000000.0,11294000000.0,5476000000.0,,4909332.0
ATO,ATO.PA,Atos SE,Eurostoxx,Technology,Information Technology Services,France,1.643,89148584377.4414,110952000.0,2022,2022-12-31,-1.183260433895902,-0.2668072765620881,-0.06172990118335977,0.06590121470831385,-679.045653,803.4878540039062,-1012000000.0,11270000000.0,3793000000.0,16394000000.0,5875000000.0,,5272189.0
ATO,ATO.PA,Atos SE,Eurostoxx,Technology,Information Technology Services,France,1.643,307085367756.83594,110548000.0,2021,2021-12-31,-1.3832778099660437,-0.6675681766959658,-0.17611035138831083,0.019059846591696513,-2008.162363,2777.846435546875,-2962000000.0,10839000000.0,4437000000.0,16819000000.0,5853000000.0,66.86445,2820894.0
AUTO,AUTO.L,Auto Trader Group Plc,Eurostoxx,Communication Services,Internet Content & Information,United Kingdom,0.847,629626377631.8047,909526976.0,2024,2024-03-31,2459.172142123668,0.46514575411913817,0.3904255319148936,5.495322500645537e-05,0.2815,692.2569580078125,256900000.0,570900000.0,552300000.0,658000000.0,34600000.0,9.600000000000001,725811200.0
AUTO,AUTO.L,Auto Trader Group Plc,Eurostoxx,Communication Services,Internet Content & Information,United Kingdom,0.847,573440597141.2812,930929984.0,2023,2023-03-31,2462.962080792683,0.443580504456666,0.35295005281424474,0.00011980316765587153,0.2501,615.98681640625,233900000.0,500200000.0,527300000.0,662700000.0,68700000.0,8.4000006,671180415.0
AUTO,AUTO.L,Auto Trader Group Plc,Eurostoxx,Communication Services,Internet Content & Information,United Kingdom,0.847,596471352728.125,943044992.0,2022,2022-03-31,2469.7193174053104,0.5178835978835978,0.45072757413888376,1.5927001282708967e-05,0.2561,632.4951171875,244700000.0,432700000.0,472500000.0,542900000.0,9500000.0,8.2,811173025.0
AUTO,AUTO.L,Auto Trader Group Plc,Eurostoxx,Communication Services,Internet Content & Information,United Kingdom,0.847,535532901575.08594,966545984.0,2021,2021-03-31,4184.809105633969,,,,0.1324,554.0687255859375,,,,,,5.0,669063275.0
AV.,AV.L,Aviva Plc,Eurostoxx,Financial Services,Insurance - Diversified,United Kingdom,0.596,1245592598643.586,2658759936.0,2024,2024-12-31,1985.1114305399233,0.08223961468994581,0.001930016417855619,0.005528292322464547,0.236,468.4862976074219,683000000.0,40013000000.0,8305000000.0,353883000000.0,6886000000.0,34.200002,2008074055.0
AV.,AV.L,Aviva Plc,Eurostoxx,Financial Services,Insurance - Diversified,United Kingdom,0.596,1186498237289.789,2739490048.0,2023,2023-12-31,1148.830666782369,0.11689291101055807,0.003299446848496091,0.0062090273448933,0.377,433.1091613769531,1085000000.0,40456000000.0,9282000000.0,328843000000.0,7367000000.0,31.799999999999997,2065832629.0
AV.,AV.L,Aviva Plc,Eurostoxx,Financial Services,Insurance - Diversified,United Kingdom,0.596,1258191797416.7656,2808859904.0,2022,2022-12-31,-1290.8842323149318,-0.10611873990306947,-0.003394889254254917,0.006413966468839472,-0.347,447.93682861328125,-1051000000.0,-19538000000.0,9904000000.0,309583000000.0,8070000000.0,127.735696,2219566570.0
AV.,AV.L,Aviva Plc,Eurostoxx,Financial Services,Insurance - Diversified,United Kingdom,0.596,1518814605665.5469,3764969984.0,2021,2021-12-31,814.8661671315629,0.11960092468670154,0.005586433434491538,0.0048353498660107025,0.495059,403.4068298339844,1966000000.0,32986000000.0,16438000000.0,351924000000.0,7344000000.0,21.0967997,2569480889.0
AVOL,AVOL.SW,Avolta AG,Eurostoxx,Consumer Cyclical,Specialty Retail,Switzerland,1.228,5137407041.168213,146510000.0,2024,2024-12-31,50.0931876046317,0.04384844614729672,0.005919540229885057,2.318095472009158,0.7,35.06523132324219,103000000.0,13725000000.0,2349000000.0,17400000000.0,11909000000.0,0.7,74814997.0
AVOL,AVOL.SW,Avolta AG,Eurostoxx,Consumer Cyclical,Specialty Retail,Switzerland,1.228,4662906920.886475,149911008.0,2023,2023-12-31,48.600780963897705,0.036848792884371026,0.005267938237965486,2.400648391641471,0.64,31.10449981689453,87000000.0,12790000000.0,2361000000.0,16515000000.0,11194000000.0,,127544110.0
AVOL,AVOL.SW,Avolta AG,Eurostoxx,Consumer Cyclical,Specialty Retail,Switzerland,1.228,,,2022,2022-12-31,60.645118592277406,0.06517357222844344,0.006251611240010312,,0.63,38.206424713134766,58200000.0,6878400000.0,893000000.0,9309600000.0,6577600000.0,,105348843.0
AVOL,AVOL.SW,Avolta AG,Eurostoxx,Consumer Cyclical,Specialty Retail,Switzerland,1.228,,,2021,2021-12-31,-10.535049438476562,-0.40288521848212416,-0.03857703395259449,,-4.39,46.24886703491211,-385400000.0,3915400000.0,956600000.0,9990400000.0,7453400000.0,,135617661.0
AZN,AZN.L,Astrazeneca plc,Eurostoxx,Healthcare,Drug Manufacturers - General,United Kingdom,0.168,16306300253850.0,1558060032.0,2024,2024-12-31,2305.236009774229,0.17248565684303438,0.06762147354255779,0.0018467708512168437,4.54,10465.771484375,7035000000.0,54073000000.0,40786000000.0,104035000000.0,30114000000.0,233.600006,601821432.0
AZN,AZN.L,Astrazeneca plc,Eurostoxx,Healthcare,Drug Manufacturers - General,United Kingdom,0.168,16713482295630.0,1549929984.0,2023,2023-12-31,2808.171590169271,0.1521344812610173,0.05889100960254749,0.0016996458007693257,3.84,10783.37890625,5955000000.0,45811000000.0,39143000000.0,101119000000.0,28407000000.0,234.60000000000002,542942457.0
AZN,AZN.L,Astrazeneca plc,Eurostoxx,Healthcare,Drug Manufacturers - General,United Kingdom,0.168,17860946384235.125,1549529984.0,2022,2022-12-31,5437.1162846403295,0.08877608877608878,0.034078542333882654,0.001631660460373081,2.12,11526.6865234375,3288000000.0,44351000000.0,37037000000.0,96483000000.0,29143000000.0,221.69999,592694710.0
AZN,AZN.L,Astrazeneca plc,Eurostoxx,Healthcare,Drug Manufacturers - General,United Kingdom,0.168,13431970045167.0,1549159936.0,2021,2021-12-31,108381.0791015625,0.002852195171641031,0.0010629917523229217,0.0022846983649313563,0.08,8670.486328125,112000000.0,37417000000.0,39268000000.0,105363000000.0,30688000000.0,202.2,691372717.0
BA.,BA.L,BAE Systems plc,Eurostoxx,Industrials,Aerospace & Defense,United Kingdom,-0.074,3479556310560.0,3030230016.0,2024,2024-12-31,1769.3085516178735,0.1683884297520661,0.05128205128205128,0.0029179007591246526,0.649,1148.28125,1956000000.0,26312000000.0,11616000000.0,38142000000.0,10153000000.0,30.9,1572699599.0
BA.,BA.L,BAE Systems plc,Eurostoxx,Industrials,Aerospace & Defense,United Kingdom,-0.074,3364629018858.8125,3016179968.0,2023,2023-12-31,1819.782400209013,0.17586892698172174,0.05791541916167665,0.0019256209120485724,0.613,1115.526611328125,1857000000.0,23078000000.0,10559000000.0,32064000000.0,6479000000.0,28.099998,1762784693.0
BA.,BA.L,BAE Systems plc,Eurostoxx,Industrials,Aerospace & Defense,United Kingdom,-0.074,2668871382370.672,3097570048.0,2022,2022-12-31,1686.1088523192882,0.14186357556843512,0.05056894030894412,0.002549766933300225,0.511,861.6016235351562,1591000000.0,21258000000.0,11215000000.0,31462000000.0,6805000000.0,25.600001,2265373358.0
BA.,BA.L,BAE Systems plc,Eurostoxx,Industrials,Aerospace & Defense,United Kingdom,-0.074,1738779674980.5625,3165799936.0,2021,2021-12-31,994.9975497480751,0.23641742872512103,0.06478717523493643,0.0036554372537573243,0.552,549.2386474609375,1758000000.0,19521000000.0,7436000000.0,27135000000.0,6356000000.0,24.200001,1766150808.0
BAER,BAER.SW,Julius Baer Group Ltd,Eurostoxx,Financial Services,Asset Management,Switzerland,0.8,11387537653.773438,205800992.0,2024,2024-12-31,11.110996721260038,0.14970559803146147,0.009727661639930904,0.3563808193999885,4.98,55.332763671875,1022100000.0,3897100000.0,6827400000.0,105071500000.0,4058300000.0,2.6,144659979.0
BAER,BAER.SW,Julius Baer Group Ltd,Eurostoxx,Financial Services,Asset Management,Switzerland,0.8,8616404393.043518,204530000.0,2023,2023-12-31,19.062365018404446,0.07368574813756837,0.0046907465209435634,0.4326978899702125,2.21,42.12782669067383,454000000.0,3867100000.0,6161300000.0,96786300000.0,3728300000.0,2.6,141155469.0
BAER,BAER.SW,Julius Baer Group Ltd,Eurostoxx,Financial Services,Asset Management,Switzerland,0.8,9962920527.626038,208626000.0,2022,2022-12-31,10.472572895518521,0.15103702761165544,0.00898870448498112,0.29979161147757283,4.56,47.75493240356445,949600000.0,3873700000.0,6287200000.0,105643700000.0,2986800000.0,2.6,141785753.0
BAER,BAER.SW,Julius Baer Group Ltd,Eurostoxx,Financial Services,Asset Management,Switzerland,0.8,10706387576.059082,213207008.0,2021,2021-12-31,9.92409626956985,0.16066761701116655,0.009303061412242554,0.2661028269115482,5.06,50.21592712402344,1082000000.0,3865200000.0,6734400000.0,116305800000.0,2849000000.0,1.75,130660808.0
BALN,BALN.SW,Baloise Holding AG,Eurostoxx,Financial Services,Insurance - Diversified,Switzerland,0.448,7251502315.795898,45340500.0,2024,2024-12-31,18.860179973098465,0.10601427115188583,0.0048113892886571,0.7928563971463017,8.48,159.934326171875,384800000.0,6364100000.0,3629700000.0,79976900000.0,5749400000.0,7.7,24492999.0
BALN,BALN.SW,Baloise Holding AG,Eurostoxx,Financial Services,Insurance - Diversified,Switzerland,0.448,5411261778.7323,45280600.0,2023,2023-12-31,22.59075258539845,0.07372307692307692,0.0030768124428555287,0.9699031787054935,5.29,119.50508117675781,239600000.0,6962500000.0,3250000000.0,77872800000.0,5248400000.0,7.4,25381365.0
BALN,BALN.SW,Baloise Holding AG,Eurostoxx,Financial Services,Insurance - Diversified,Switzerland,0.448,5684603723.540497,45172300.0,2022,2022-12-31,22.922165667424437,0.07277105603195114,0.003177143032979206,0.859162790851169,5.49,125.84268951416016,247800000.0,-2149200000.0,3405200000.0,77994600000.0,4884000000.0,7.0,26480573.0
BALN,BALN.SW,Baloise Holding AG,Eurostoxx,Financial Services,Insurance - Diversified,Switzerland,0.448,5667828978.083038,45033300.0,2021,2021-12-31,9.636954034451868,0.14108281781997795,0.006542342879253524,0.8817661964264687,13.06,125.8586196899414,588400000.0,8833700000.0,4170600000.0,89937200000.0,4997700000.0,6.4,27324584.0
BAMI,BAMI.MI,Banco BPM S.p.A,Eurostoxx,Financial Services,Banks - Regional,Italy,0.585,10603801795.568054,1505219968.0,2024,2024-12-31,5.507606496690746,0.1314982535880892,0.009688723302579968,2.7716297952950906,1.279083,7.0446858406066895,1920393000.0,6826516000.0,14603943000.0,198209087000.0,29389813000.0,0.9600000000000001,3170149049.0
BAMI,BAMI.MI,Banco BPM S.p.A,Eurostoxx,Financial Services,Banks - Regional,Italy,0.585,5728406813.839813,1508220032.0,2023,2023-12-31,4.521576279685611,0.09007299567491081,0.0062566089899021805,4.181455294363773,0.84,3.798124074935913,1264453000.0,5653094000.0,14038092000.0,202098773000.0,23953077000.0,0.23,3467326481.0
BAMI,BAMI.MI,Banco BPM S.p.A,Eurostoxx,Financial Services,Banks - Regional,Italy,0.585,3813369263.498047,1508969984.0,2022,2022-12-31,5.615853203667535,0.052632052057441675,0.003609155127145394,4.396488208073738,0.45,2.5271339416503906,685047000.0,4695281000.0,13015776000.0,189808134000.0,16765433000.0,0.19,3849897691.0
