Ticker,YahooTicker,Nom,Zone,Sector,Industry,Country,Beta,MarketCapitalization,SharesOutstanding,AnneeFiscale,DateRapport,NetIncome,TotalRevenue,TotalEquity,TotalAssets,TotalDebt,EPS,EOD_Close_Price,ROE_calcule,ROA_calcule,DebtToEquity_calcule,PER_calcule,Dividendes_Annuels,Annual_Volume_Traded
CSX,CSX,CSX,USA,Industrials,Railroads,United States,1.299,66425066922.18164,1976130048.0,2023,2023-12-31,3668000000.0,14657000000.0,11980000000.0,42212000000.0,19024000000.0,1.89693,33.613712310791016,0.3061769616026711,0.08689472188003411,0.2863979049097085,17.720059417475085,0.44,3248818100
CSX,CSX,CSX,USA,Industrials,Railroads,United States,1.299,62147671087.34326,2102409984.0,2022,2022-12-31,4114000000.0,14853000000.0,12615000000.0,41912000000.0,18535000000.0,2.016457,29.560205459594727,0.326119698771304,0.09815804542851689,0.2982412643259091,14.659477221480412,0.4,3988926600
CSX,CSX,CSX,USA,Industrials,Railroads,United States,1.299,78850106135.5,2217979904.0,2021,2021-12-31,3781000000.0,12522000000.0,13490000000.0,40531000000.0,16844000000.0,1.717075,35.5504150390625,0.2802816901408451,0.09328662011793443,0.21362051144299565,20.704054883486453,0.37266599999999994,2844741600
CTAS,CTAS,CTAS,USA,Industrials,Specialty Business Services,United States,0.963,16992172843.322754,101463000.0,2024,2024-05-31,1571592000.0,9596615000.0,4316372000.0,9168817000.0,2668080000.0,3.85,167.47161865234375,0.36410022120428914,0.17140619122401504,0.15701817681594787,43.499121727881494,1.455,383044500
CTAS,CTAS,CTAS,USA,Industrials,Specialty Business Services,United States,0.963,11749493821.258545,101702000.0,2023,2023-05-31,1348010000.0,8815769000.0,3863986000.0,8546356000.0,2668393000.0,3.3025,115.52864074707031,0.3488651356397254,0.15772921230990145,0.22710706015028786,34.982177364744985,1.25,371778800
CTAS,CTAS,CTAS,USA,Industrials,Specialty Business Services,United States,0.963,9871481798.934937,102325000.0,2022,2022-05-31,1235757000.0,7854459000.0,3308196000.0,8147256000.0,2968442000.0,2.98,96.47184753417969,0.3735440705447924,0.15167769369220754,0.3007088561233303,32.373103199389156,1.0499999999999998,474220000
CTAS,CTAS,CTAS,USA,Industrials,Specialty Business Services,United States,0.963,8893654317.245483,105053000.0,2021,2021-05-31,,,,,,,84.65873718261719,,,,,0.8500000000000001,417178000
CTRA,CTRA,CTRA,USA,Energy,Oil & Gas E&P,United States,0.309,18611130964.659912,754313024.0,2024,2024-12-31,1121000000.0,5458000000.0,13122000000.0,21625000000.0,3802000000.0,1.51,24.672954559326172,0.08542905044962658,0.051838150289017344,0.2042863492401132,16.339705006176274,0.84,1562445400
CTRA,CTRA,CTRA,USA,Energy,Oil & Gas E&P,United States,0.309,18071155703.125,752192000.0,2023,2023-12-31,1625000000.0,5914000000.0,13039000000.0,20415000000.0,2526000000.0,2.14,24.024658203125,0.12462612163509472,0.07959833455792309,0.13978076673663906,11.226475795852803,1.17,1810044200
CTRA,CTRA,CTRA,USA,Energy,Oil & Gas E&P,United States,0.309,16486274203.799194,795043008.0,2022,2022-12-31,4065000000.0,9051000000.0,12659000000.0,20154000000.0,2599000000.0,5.09,20.736330032348633,0.3211154119598704,0.2016969336111938,0.1576462921744363,4.073935173349437,2.49,2428371000
CTRA,CTRA,CTRA,USA,Energy,Oil & Gas E&P,United States,0.309,12627276133.671143,813577984.0,2021,2021-12-31,1158000000.0,3449000000.0,11738000000.0,19900000000.0,3463000000.0,2.3,15.520670890808105,0.09865394445391037,0.05819095477386935,0.27424758620473744,6.748117778612221,1.12,2169177400
CTSH,CTSH,CTSH,USA,Technology,Information Technology Services,United States,0.967,37522114446.899414,495824000.0,2024,2024-12-31,2240000000.0,19736000000.0,14408000000.0,19966000000.0,1480000000.0,4.52,75.67627716064453,0.15546918378678512,0.11219072423119303,0.039443406157040214,16.74253919483286,1.2,932409200
CTSH,CTSH,CTSH,USA,Technology,Information Technology Services,United States,0.967,36129014904.331055,501412992.0,2023,2023-12-31,2126000000.0,19353000000.0,13227000000.0,18483000000.0,1315000000.0,4.21,72.05440521240234,0.16073183639525213,0.11502461721581994,0.0363973389111797,17.11506062052312,1.16,938963800
CTSH,CTSH,CTSH,USA,Technology,Information Technology Services,United States,0.967,28170674532.914062,513920992.0,2022,2022-12-31,2290000000.0,19428000000.0,12309000000.0,17852000000.0,1534000000.0,4.42,54.815185546875,0.18604273295962304,0.12827694375980284,0.05445379017132531,12.401625689338236,1.08,854317300
CTSH,CTSH,CTSH,USA,Technology,Information Technology Services,United States,0.967,44185262016.21875,531339008.0,2021,2021-12-31,2137000000.0,18507000000.0,11991000000.0,17852000000.0,1642000000.0,4.06,83.1583251953125,0.17821699608039362,0.1197064754649339,0.037161712414363036,20.48234610721983,0.96,780734700
CTVA,CTVA,CTVA,USA,Basic Materials,Agricultural Inputs,United States,0.738,38939515270.10596,690643008.0,2024,2024-12-31,907000000.0,16908000000.0,23789000000.0,40825000000.0,2703000000.0,1.31,56.38153839111328,0.03812686535793854,0.022216778934476423,0.06941534791202461,43.03934228329258,0.66,829843900
CTVA,CTVA,CTVA,USA,Basic Materials,Agricultural Inputs,United States,0.738,33485852408.902588,704729024.0,2023,2023-12-31,735000000.0,17226000000.0,25037000000.0,42996000000.0,2489000000.0,1.04,47.515926361083984,0.029356552302592164,0.017094613452414177,0.0743298981792762,45.68839073181152,0.62,919598800
CTVA,CTVA,CTVA,USA,Basic Materials,Agricultural Inputs,United States,0.738,40716457265.92285,714492032.0,2022,2022-12-31,1147000000.0,17455000000.0,25302000000.0,42618000000.0,1307000000.0,1.59,56.98657989501953,0.04533238479171607,0.026913510723168613,0.032100042286681896,35.8406162861758,0.5800000000000001,909472000
CTVA,CTVA,CTVA,USA,Basic Materials,Agricultural Inputs,United States,0.738,32992749869.732666,728908992.0,2021,2021-12-31,1759000000.0,15655000000.0,25384000000.0,42344000000.0,1117000000.0,2.39,45.2631950378418,0.0692956192877403,0.041540714150765164,0.033855923025826004,18.93857532964092,0.54,771489900
CVS,CVS,CVS,USA,Healthcare,Healthcare Plans,United States,0.48,54173387141.453125,1258409984.0,2024,2024-12-31,4614000000.0,372809000000.0,75560000000.0,253215000000.0,82920000000.0,3.67,43.049076080322266,0.061064055055584966,0.01822166933238552,1.5306408621540697,11.729993482376639,2.66,2923183800
CVS,CVS,CVS,USA,Healthcare,Healthcare Plans,United States,0.48,95772703458.0586,1286899968.0,2023,2023-12-31,8344000000.0,357776000000.0,76461000000.0,249728000000.0,79385000000.0,6.49,74.42124938964844,0.10912752906710611,0.03341235263967196,0.8288896223417646,11.467064620901146,2.42,2159608800
CVS,CVS,CVS,USA,Healthcare,Healthcare Plans,United States,0.48,108858336379.91016,1313970048.0,2022,2022-12-31,4311000000.0,322467000000.0,71469000000.0,228275000000.0,70732000000.0,3.29,82.84689331054688,0.060319858959828734,0.018885116635636842,0.6497619048039541,25.181426538160146,2.2,1438383100
CVS,CVS,CVS,USA,Healthcare,Healthcare Plans,United States,0.48,118748057132.45508,1320060032.0,2021,2021-12-31,8001000000.0,292111000000.0,75075000000.0,232999000000.0,75999000000.0,6.0,89.95655822753906,0.10657342657342657,0.0343392031725458,0.6400020500144139,14.992759704589844,2.0,1550695900
CVX,CVX,CVX,USA,Energy,Oil & Gas Integrated,United States,0.673,246797351342.33594,1782919936.0,2024,2024-12-31,17661000000.0,193414000000.0,152318000000.0,256938000000.0,24541000000.0,9.76,138.42312622070312,0.11594821360574588,0.06873642668659365,0.0994378580909438,14.182697358678599,6.52,1960075900
CVX,CVX,CVX,USA,Energy,Oil & Gas Integrated,United States,0.673,258541127614.74805,1887750016.0,2023,2023-12-31,21369000000.0,196913000000.0,160957000000.0,261632000000.0,20836000000.0,11.41,136.95729064941406,0.13276216629286083,0.08167578889432485,0.08059065956828233,12.003268242718148,6.04,2161940500
CVX,CVX,CVX,USA,Energy,Oil & Gas Integrated,United States,0.673,296595717702.1367,1933639936.0,2022,2022-12-31,35465000000.0,235717000000.0,159282000000.0,257709000000.0,23339000000.0,18.36,153.3872528076172,0.22265541618010823,0.13761645887415652,0.07868960543603919,8.354425534183942,5.68,2881173900
CVX,CVX,CVX,USA,Energy,Oil & Gas Integrated,United States,0.673,193345394007.34863,1936220032.0,2021,2021-12-31,15625000000.0,155606000000.0,139067000000.0,239535000000.0,31369000000.0,8.15,99.85713958740234,0.11235591477489268,0.06523055085895589,0.1622433270833839,12.25240976532544,5.31,2635849700
D,D,D,USA,Utilities,Utilities - Regulated Electric,United States,0.68,43183964651.663086,840009984.0,2024,2024-12-31,2124000000.0,14459000000.0,27253000000.0,102415000000.0,41750000000.0,2.492958,51.408870697021484,0.07793637397717683,0.0207391495386418,0.966794048132682,20.621635301124805,2.672,1115434200
D,D,D,USA,Utilities,Utilities - Regulated Electric,United States,0.68,36866936787.450195,836796992.0,2023,2023-12-31,2031000000.0,14393000000.0,27567000000.0,109080000000.0,44243000000.0,2.379475,44.05720520019531,0.07367504625095223,0.01861936193619362,1.200072581431845,18.515515061177492,2.672,1227315400
D,D,D,USA,Utilities,Utilities - Regulated Electric,United States,0.68,45166163455.76221,833275008.0,2022,2022-12-31,1191000000.0,13938000000.0,27659000000.0,104795000000.0,41203000000.0,1.190419,54.203189849853516,0.04306012509490582,0.01136504604227301,0.9122537060371774,45.53286687280153,2.672,996438400
D,D,D,USA,Utilities,Utilities - Regulated Electric,United States,0.68,52854243512.70703,809907968.0,2021,2021-12-31,3399000000.0,11419000000.0,27308000000.0,99590000000.0,40581000000.0,4.059259,65.25956726074219,0.12446902006737952,0.034129932724169094,0.7677907638625773,16.076719238841914,2.52,873271400
DAL,DAL,DAL,USA,Industrials,Airlines,United States,1.376,38576264988.24902,645281024.0,2024,2024-12-31,3457000000.0,61643000000.0,15293000000.0,75372000000.0,22771000000.0,5.39,59.7821159362793,0.22605113450598313,0.04586583877301916,0.5902852442281913,11.091301657936791,0.5,2291189900
DAL,DAL,DAL,USA,Industrials,Airlines,United States,1.376,25445342105.221924,643462976.0,2023,2023-12-31,4609000000.0,58048000000.0,11105000000.0,73644000000.0,27281000000.0,7.21,39.544376373291016,0.415038271049077,0.0625848677421107,1.0721412149692167,5.4846569172386985,0.2,2512162000
DAL,DAL,DAL,USA,Industrials,Airlines,United States,1.376,20341236030.865967,641187968.0,2022,2022-12-31,1318000000.0,50582000000.0,6582000000.0,72288000000.0,30610000000.0,2.07,31.724294662475586,0.2002430872075357,0.01823262505533422,1.5048249749205074,15.325746213756323,,3220540500
DAL,DAL,DAL,USA,Industrials,Airlines,United States,1.376,24332415192.44165,640014016.0,2021,2021-12-31,280000000.0,29899000000.0,3887000000.0,72459000000.0,34679000000.0,0.44,38.0185661315918,0.0720349884229483,0.00386425426793083,1.4252181596330928,86.40583211725408,,3150284200
DASH,DASH,DASH,USA,Consumer Cyclical,Internet Retail,United States,1.716,69682679000.0,415396000.0,2024,2024-12-31,123000000.0,10722000000.0,7803000000.0,12845000000.0,536000000.0,0.3,167.75,0.015763168012302962,0.009575710393149086,0.007692011956084524,559.1666666666667,,924829000
DASH,DASH,DASH,USA,Consumer Cyclical,Internet Retail,United States,1.716,38411239003.74878,398208992.0,2023,2023-12-31,-558000000.0,8635000000.0,6806000000.0,10839000000.0,522000000.0,-1.42,96.45999908447266,-0.08198648251542756,-0.05148076390810961,0.013589772512910998,-67.92957682005117,,1004542700
DASH,DASH,DASH,USA,Consumer Cyclical,Internet Retail,United States,1.716,18774173970.068848,388216992.0,2022,2022-12-31,-1365000000.0,6583000000.0,6754000000.0,9789000000.0,511000000.0,-3.68,48.36000061035156,-0.20210245780278355,-0.1394422310756972,0.02721824144245565,-13.141304513682488,,1442681000
DASH,DASH,DASH,USA,Consumer Cyclical,Internet Retail,United States,1.716,51082227506.103516,343064000.0,2021,2021-12-31,-468000000.0,4888000000.0,4667000000.0,6809000000.0,399000000.0,-1.39,148.89999389648438,-0.10027855153203342,-0.06873255984726098,0.007810935808394922,-107.12229776725495,,807945800
DAY,DAY,DAY,USA,Technology,Software - Application,United States,1.2,11455327903.747559,157700000.0,2024,2024-12-31,18100000.0,1760000000.0,2546300000.0,9117000000.0,1232900000.0,0.11,72.63999938964844,0.007108353296940659,0.001985302182735549,0.10762677510057676,660.3636308149858,,399309500
DAY,DAY,DAY,USA,Technology,Software - Application,United States,1.2,,,2023,2023-12-31,54800000.0,1513700000.0,2398200000.0,9010900000.0,1243600000.0,0.35,66.0199966430664,0.022850471186723377,0.006081523488219822,,188.6285618373326,,322417300
DAY,DAY,DAY,USA,Technology,Software - Application,United States,1.2,,,2022,2022-12-31,-73400000.0,1246200000.0,2109400000.0,8463500000.0,1254900000.0,-0.48,61.56999969482422,-0.034796624632596945,-0.008672535003249247,,-128.27083269755047,,412099200
DAY,DAY,DAY,USA,Technology,Software - Application,United States,1.2,,,2021,2021-12-31,-75400000.0,1024200000.0,2227500000.0,7166200000.0,1176700000.0,-0.5,104.45999908447266,-0.033849607182940514,-0.01052161536100025,,-208.9199981689453,,262599800
DD,DD,DD,USA,Basic Materials,Specialty Chemicals,United States,1.137,13052439749.72754,417955008.0,2024,2024-12-31,703000000.0,12386000000.0,23350000000.0,36636000000.0,7171000000.0,1.68,31.229293823242188,0.030107066381156317,0.01918877606725625,0.5493992033289937,18.588865370977494,0.635984,1455773617
DD,DD,DD,USA,Basic Materials,Specialty Chemicals,United States,1.137,13391747449.600342,430041984.0,2023,2023-12-31,423000000.0,12068000000.0,24279000000.0,38552000000.0,7800000000.0,0.94,31.14055824279785,0.017422463857654762,0.010972193401120564,0.5824482599716873,33.12825344978495,0.602512,1790096138
DD,DD,DD,USA,Basic Materials,Specialty Chemicals,United States,1.137,13471826302.586914,496788992.0,2022,2022-12-31,5868000000.0,13017000000.0,26569000000.0,41355000000.0,8074000000.0,11.63,27.1178035736084,0.22085889570552147,0.14189336235038086,0.5993248293625637,2.331711399278452,0.5523,1800454159
DD,DD,DD,USA,Basic Materials,Specialty Chemicals,United States,1.137,16161641434.814453,518104000.0,2021,2021-12-31,6467000000.0,12566000000.0,26433000000.0,45707000000.0,10782000000.0,2.17,31.193817138671875,0.24465630083607612,0.14148817467783928,0.6671352067478773,14.375030939480126,0.502092,3107300662
DDOG,DDOG,DDOG,USA,Technology,Software - Application,United States,1.234,48543020405.76953,339723008.0,2024,2024-12-31,183746000.0,2684275000.0,2714363000.0,5785339000.0,1842180000.0,0.55,142.88999938964844,0.06769396724019595,0.03176062802888474,0.037949430929539965,259.7999988902699,,1007422900
DDOG,DDOG,DDOG,USA,Technology,Software - Application,United States,1.234,37809993080.32031,328553984.0,2023,2023-12-31,48568000.0,2128359000.0,2025354000.0,3936072000.0,902337000.0,0.15,115.08000183105469,0.023980005470648588,0.012339205177141068,0.02386504007242616,767.2000122070312,,1170111800
DDOG,DDOG,DDOG,USA,Technology,Software - Application,United States,1.234,22892899237.060547,317560000.0,2022,2022-12-31,-50160000.0,1675100000.0,1410505000.0,3004852000.0,837521000.0,-0.16,72.08999633789062,-0.03556173143661313,-0.016693001851671895,0.03658431338588017,-450.5624771118164,,1197822900
DDOG,DDOG,DDOG,USA,Technology,Software - Application,United States,1.234,55573169950.43945,312016000.0,2021,2021-12-31,-20745000.0,1028784000.0,1041203000.0,2380794000.0,807745000.0,-0.07,178.11000061035156,-0.01992406860141586,-0.008713479620664367,0.014534801608768274,-2544.428580147879,,794984800
DE,DE,DE,USA,Industrials,Farm & Heavy Construction Machinery,United States,1.007,109552917617.83789,274512992.0,2024,2024-10-31,7100000000.0,50518000000.0,22836000000.0,107320000000.0,65463000000.0,25.73,399.08099365234375,0.3109125941495884,0.06615728661945583,0.5975468424160072,15.510337879997813,6.03,358257200
DE,DE,DE,USA,Industrials,Farm & Heavy Construction Machinery,United States,1.007,102241802360.30762,288000992.0,2023,2023-10-31,10166000000.0,60248000000.0,21785000000.0,104087000000.0,63692000000.0,34.8,355.0050354003906,0.46665136561854487,0.09766829671332636,0.6229545893131335,10.201294120700881,5.32,403754000
DE,DE,DE,USA,Industrials,Farm & Heavy Construction Machinery,United States,1.007,114635625874.63379,301820000.0,2022,2022-10-31,7131000000.0,51282000000.0,20262000000.0,90030000000.0,52201000000.0,23.42,379.8145446777344,0.35193959135327213,0.07920693102299234,0.4553645483393385,16.217529661730758,4.51,440815800
DE,DE,DE,USA,Industrials,Farm & Heavy Construction Machinery,United States,1.007,105408265954.69922,310060992.0,2021,2021-10-31,,,,,,,339.95977783203125,,,,,3.9000000000000004,431170200
DECK,DECK,DECK,USA,Consumer Cyclical,Footwear & Accessories,United States,1.186,3980709886.11145,25668200.0,2024,2024-03-31,759563000.0,4287763000.0,2107468000.0,3135579000.0,266879000.0,4.893333,155.0833282470703,0.36041496240986814,0.2422401094024421,0.06704306709994892,31.692780411034832,,548809600
DECK,DECK,DECK,USA,Consumer Cyclical,Footwear & Accessories,United States,1.186,1974970632.9421997,26359300.0,2023,2023-03-31,516822000.0,3627286000.0,1765733000.0,2556203000.0,246488000.0,3.25,74.92500305175781,0.2926954414965343,0.20218347290884175,0.12480590642140137,23.053847092848557,,586842600
DECK,DECK,DECK,USA,Consumer Cyclical,Footwear & Accessories,United States,1.186,1242975136.2312317,27241300.0,2022,2022-03-31,451949000.0,3150339000.0,1538825000.0,2332250000.0,222070000.0,2.738333,45.628334045410156,0.2936974639741361,0.1937823989709508,0.1786600500097921,16.662814217777807,,623775000
DELL,DELL,DELL,USA,Technology,Computer Hardware,United States,1.109,57424695854.90625,713193984.0,2024,2024-01-31,3388000000.0,88425000000.0,-2227000000.0,82126000000.0,25994000000.0,4.71,80.51763916015625,-1.5213291423439605,0.041253683364586125,0.4526623887687361,17.095040161391985,1.705,2487404000
DELL,DELL,DELL,USA,Technology,Computer Hardware,United States,1.109,27544628850.463867,716128000.0,2023,2023-01-31,2442000000.0,102301000000.0,-3122000000.0,89611000000.0,29588000000.0,3.33,38.46327590942383,-0.7821909032671365,0.02725111872426376,1.0741840146269286,11.550533306133282,1.44,1118938800
DELL,DELL,DELL,USA,Technology,Computer Hardware,United States,1.109,39782312950.88794,763884992.0,2022,2022-01-31,5563000000.0,101197000000.0,-1685000000.0,92735000000.0,26954000000.0,7.3,52.07892990112305,-3.3014836795252225,0.05998813824338168,0.6775372772637743,7.134099986455212,0.99,960468600
DELL,DELL,DELL,USA,Technology,Computer Hardware,United States,1.109,25656902905.455322,746716992.0,2021,2021-01-31,,,,,,,34.3596076965332,,,,,,1230950315
DG,DG,DG,USA,Consumer Defensive,Discount Stores,United States,0.276,27834736223.064697,219496992.0,2024,2024-01-31,1661274000.0,38691609000.0,6749119000.0,30795591000.0,18090766000.0,7.57,126.81147003173828,0.2461467933814769,0.0539451897513511,0.6499348819052019,16.751845446728968,2.36,830269700
DG,DG,DG,USA,Consumer Defensive,Discount Stores,United States,0.276,49342358812.84863,223575008.0,2023,2023-01-31,2415989000.0,37844863000.0,5541772000.0,29083367000.0,17661099000.0,10.73,220.69711303710938,0.4359596533383185,0.08307115885172442,0.3579297671395696,20.568230478761357,1.77,742030800
DG,DG,DG,USA,Consumer Defensive,Discount Stores,United States,0.276,45220277677.03247,231706000.0,2022,2022-01-31,2399232000.0,34220449000.0,6261986000.0,26327371000.0,14246336000.0,10.24,195.1623077392578,0.38314234493657445,0.09113070955698539,0.3150430897781895,19.058819115161896,2.62,489176700
DGX,DGX,DGX,USA,Healthcare,Diagnostics & Research,United States,0.616,16525813704.75769,111615000.0,2024,2024-12-31,871000000.0,9872000000.0,6778000000.0,16153000000.0,7087000000.0,7.78,148.0608673095703,0.1285039834759516,0.053921872098062276,0.42884423887458517,19.03095980842806,2.96,227737900
DGX,DGX,DGX,USA,Healthcare,Diagnostics & Research,United States,0.616,15212172765.50293,112435000.0,2023,2023-12-31,854000000.0,9252000000.0,6307000000.0,14022000000.0,5498000000.0,7.59,135.2974853515625,0.13540510543840178,0.06090429325345885,0.3614210859127217,17.82575564579216,2.79,242421400
DGX,DGX,DGX,USA,Healthcare,Diagnostics & Research,United States,0.616,16700818841.583252,113887000.0,2022,2022-12-31,946000000.0,9883000000.0,5893000000.0,12837000000.0,4714000000.0,8.1,146.64376831054688,0.16052944171050398,0.07369323050556983,0.28226160912916703,18.10416892722801,2.6,269568900
DGX,DGX,DGX,USA,Healthcare,Diagnostics & Research,United States,0.616,19594317536.16333,122675000.0,2021,2021-12-31,1995000000.0,10788000000.0,6444000000.0,13611000000.0,4773000000.0,15.85,159.72543334960938,0.3095903165735568,0.14657262508265373,0.24359103047048908,10.077314406915418,2.4200000000000004,308980700
DHI,DHI,DHI,USA,Consumer Cyclical,Residential Construction,United States,1.38,61283224479.86084,325839008.0,2024,2024-09-30,4756400000.0,36801400000.0,25312800000.0,36104300000.0,5971000000.0,14.44,188.07823181152344,0.18790493347239343,0.1317405406004271,0.09743286275613999,13.024808297196914,1.2999999999999998,640109400
DHI,DHI,DHI,USA,Consumer Cyclical,Residential Construction,United States,1.38,35125526996.87109,338296992.0,2023,2023-09-30,4745700000.0,35460400000.0,22696200000.0,32582400000.0,5142600000.0,13.93,103.8304443359375,0.20909667697676262,0.14565225397760753,0.14640634432212482,7.453728954482233,1.05,715717700
DHI,DHI,DHI,USA,Consumer Cyclical,Residential Construction,United States,1.38,22662525147.540527,347480992.0,2022,2022-09-30,5857500000.0,33480000000.0,19396300000.0,30351100000.0,6114800000.0,16.65,65.21946716308594,0.3019905858333806,0.19299135780910742,0.2698198881276747,3.9170851149000567,0.925,866255900
DHR,DHR,DHR,USA,Healthcare,Diagnostics & Research,United States,0.923,164991302659.0664,722275008.0,2024,2024-12-31,3899000000.0,23875000000.0,49543000000.0,77542000000.0,17146000000.0,5.33,228.43280029296875,0.07869931170902045,0.05028242758762993,0.10392062929177566,42.85793626509732,1.08,705033800
DHR,DHR,DHR,USA,Healthcare,Diagnostics & Research,United States,0.923,171906823853.7422,738926976.0,2023,2023-12-31,4764000000.0,23890000000.0,53486000000.0,84488000000.0,19536000000.0,6.44,232.64385986328125,0.08907003701903302,0.05638670580437458,0.11364295821451026,36.12482296013684,0.9887239999999999,798613504
DHR,DHR,DHR,USA,Healthcare,Diagnostics & Research,United States,0.923,167730742842.64844,731340032.0,2022,2022-12-31,7209000000.0,26643000000.0,50082000000.0,84350000000.0,20616000000.0,9.8,229.34713745117188,0.14394393195159938,0.08546532305868405,0.1229112782225038,23.4027691276706,0.886524,747541716
DHR,DHR,DHR,USA,Healthcare,Diagnostics & Research,United States,0.923,204811583372.21094,714577024.0,2021,2021-12-31,6433000000.0,24802000000.0,45167000000.0,83184000000.0,23272000000.0,8.77,286.61932373046875,0.14242699315872207,0.07733458357376419,0.11362638585585766,32.681792899711375,0.74468,689255713
DIS,DIS,DIS,USA,Communication Services,Entertainment,United States,1.497,171935231785.77344,1815229952.0,2024,2024-09-30,4972000000.0,91361000000.0,100696000000.0,196219000000.0,48743000000.0,2.72,94.71815490722656,0.04937634066894415,0.025339034446205517,0.28349628807161775,34.822851068833295,0.95,2692380700
DIS,DIS,DIS,USA,Communication Services,Entertainment,United States,1.497,145999904296.20703,1829779968.0,2023,2023-09-30,2354000000.0,88898000000.0,99277000000.0,205579000000.0,49895000000.0,1.29,79.79096221923828,0.02371143366540085,0.011450585906148001,0.3417467993593489,61.853459084680836,0.3,3260122100
DIS,DIS,DIS,USA,Communication Services,Entertainment,United States,1.497,168012656973.375,1823059968.0,2022,2022-09-30,3145000000.0,82722000000.0,95008000000.0,203631000000.0,51608000000.0,1.73,92.15969848632812,0.0331024755810037,0.015444603228388604,0.3071673344715829,53.27150201521857,,3195963700
DIS,DIS,DIS,USA,Communication Services,Entertainment,United States,1.497,300331276547.2969,1817129984.0,2021,2021-09-30,,,,,,,165.27781677246094,,,,,,2576034400
DLR,DLR,DLR,USA,Real Estate,REIT - Specialty,United States,1.123,58163981473.48242,338108992.0,2024,2024-12-31,602490000.0,5554968000.0,21340397000.0,45283616000.0,18008596000.0,1.74,172.02731323242188,0.02823237074736707,0.013304812053878384,0.3096176627490728,98.86627197265625,4.88,470031300
DLR,DLR,DLR,USA,Real Estate,REIT - Specialty,United States,1.123,39346641312.67529,309331008.0,2023,2023-12-31,948838000.0,5477061000.0,19117534000.0,44113258000.0,18968001000.0,3.04,127.19915008544922,0.04963181966879201,0.021509134510083114,0.48207420931477496,41.841825686003034,4.88,597785500
DLR,DLR,DLR,USA,Real Estate,REIT - Specialty,United States,1.123,27255489237.689453,293816992.0,2022,2022-12-31,377684000.0,4691834000.0,17583334000.0,41484998000.0,18067847000.0,1.18,92.76348876953125,0.021479657953377897,0.00910411035815887,0.6629067210070626,78.61312607587395,4.88,440577300
DLR,DLR,DLR,USA,Real Estate,REIT - Specialty,United States,1.123,43507840179.48047,283787008.0,2021,2021-12-31,1709259000.0,4427882000.0,18004568000.0,36369560000.0,14960397000.0,5.95,153.3115997314453,0.09493474100572699,0.04699696669412553,0.3438551980122366,25.76665541704963,4.64,351455000
DLTR,DLTR,DLTR,USA,Consumer Defensive,Discount Stores,United States,0.752,28458439576.171875,217872000.0,2024,2024-01-31,-998400000.0,16781100000.0,7313100000.0,22023500000.0,7368400000.0,-4.55,130.6199951171875,-0.13652213151741396,-0.04533339387472472,0.258917920649786,-28.707691234546704,,860214200
DLTR,DLTR,DLTR,USA,Consumer Defensive,Discount Stores,United States,0.752,33217411500.0,221184000.0,2023,2023-01-31,1615400000.0,15411500000.0,8751500000.0,23022100000.0,10126500000.0,7.24,150.17999267578125,0.1845854996286351,0.07016736092710917,0.3048551811449848,20.74309291101951,,563371600
DLTR,DLTR,DLTR,USA,Consumer Defensive,Discount Stores,United States,0.752,29518726594.604492,224956000.0,2022,2022-01-31,1327900000.0,26321200000.0,7718500000.0,21721800000.0,9970300000.0,5.83,131.22000122070312,0.17204119971497053,0.06113213453765342,0.3377618600194765,22.507718905780983,,614651900
DLTR,DLTR,DLTR,USA,Consumer Defensive,Discount Stores,United States,0.752,23721465263.549805,235192000.0,2021,2021-01-31,,,,,,,100.86000061035156,,,,,,713717800
DOC,DOC,DOC,USA,Real Estate,REIT - Healthcare Facilities,United States,1.095,13256684124.266602,699443008.0,2024,2024-12-31,243142000.0,2700449000.0,8401276000.0,19938255000.0,9023269000.0,0.36,18.953201293945312,0.028941079902624317,0.012194748236493113,0.6806580676899996,52.64778137207031,1.2,1405031400
DOC,DOC,DOC,USA,Real Estate,REIT - Healthcare Facilities,United States,1.095,4376106315.494537,248302000.0,2023,2023-12-31,306009000.0,2181003000.0,6350446000.0,15698850000.0,7083042000.0,0.56,17.624128341674805,0.0481870092273834,0.019492446898976678,1.6185717369162125,31.47165775299072,1.2,1157936600
DOC,DOC,DOC,USA,Real Estate,REIT - Healthcare Facilities,United States,1.095,5079147851.776123,240176000.0,2022,2022-12-31,500449000.0,2061178000.0,6654701000.0,15771229000.0,6706128000.0,0.92,21.147607803344727,0.07520232689643006,0.03173176928697186,1.3203254159366398,22.986530221026875,1.2,1035047600
DOC,DOC,DOC,USA,Real Estate,REIT - Healthcare Facilities,United States,1.095,6334425746.466614,220288992.0,2021,2021-12-31,505540000.0,1896184000.0,6515470000.0,15257519000.0,6374536000.0,0.93,28.75507164001465,0.07759071870486703,0.033133827328021025,1.0063321057249364,30.91943187098349,1.2,786817700
DOV,DOV,DOV,USA,Industrials,Specialty Industrial Machinery,United States,1.309,25451615500.24414,137192000.0,2024,2024-12-31,2697126000.0,7745909000.0,6953996000.0,12509160000.0,3153953000.0,19.58,185.51821899414062,0.387852682112558,0.21561207946816574,0.12391956023262045,9.474883503275825,2.0500000000000003,233852900
