Ticker,YahooTicker,Nom,Zone,Sector,Industry,Country,Beta,MarketCapitalization,SharesOutstanding,AnneeFiscale,DateRapport,NetIncome,TotalRevenue,TotalEquity,TotalAssets,TotalDebt,EPS,EOD_Close_Price,ROE_calcule,ROA_calcule,DebtToEquity_calcule,PER_calcule,Dividendes_Annuels,Annual_Volume_Traded
CNH,CNH,CNH Industrial NV,Eurostoxx,Industrials,Farm & Heavy Construction Machinery,United Kingdom,1.395,,,2021,2021-12-31,1723000000.0,19496000000.0,6778000000.0,49416000000.0,21093000000.0,1.27,15.203645706176758,0.25420478017114195,0.034867249473854625,,11.971374571792722,0.114883,850579655
CO,CO.PA,Casino Guichard Perrachon,Eurostoxx,Consumer Defensive,Grocery Stores,France,1.144,446708919.74175644,408176992.0,2024,2024-12-31,-295000000.0,8560000000.0,1196000000.0,8262000000.0,3652000000.0,-0.98,1.0944000482559204,-0.24665551839464883,-0.03570564028080368,8.17534604437993,-1.1167347431182861,,56282416
CO,CO.PA,Casino Guichard Perrachon,Eurostoxx,Consumer Defensive,Grocery Stores,France,1.144,8390940235.610962,109973000.0,2023,2023-12-31,-5661000000.0,9052000000.0,-2453000000.0,18344000000.0,9134000000.0,-5286.74,76.30000305175781,2.307786384019568,-0.3086022677714784,1.088555006176246,-0.014432335059366985,,2448617
CO,CO.PA,Casino Guichard Perrachon,Eurostoxx,Consumer Defensive,Grocery Stores,France,1.144,111006376000.0,108088000.0,2022,2022-12-31,-316000000.0,9655000000.0,2791000000.0,31285000000.0,7002000000.0,-336.0,1027.0,-0.11322106771766392,-0.010100687230302061,0.06307745782098138,-3.056547619047619,,878542
CO,CO.PA,Casino Guichard Perrachon,Eurostoxx,Consumer Defensive,Grocery Stores,France,1.144,249883415000.0,107941000.0,2021,2021-12-31,-534000000.0,31053000000.0,2742000000.0,30185000000.0,4892000000.0,-529.0,2315.0,-0.19474835886214442,-0.0176909060791784,0.01957712959861702,-4.376181474480151,,744914
COFB,COFB.BR,Cofinimmo,Eurostoxx,Real Estate,REIT - Healthcare Facilities,Belgium,0.94,1953573665.7226562,38147200.0,2024,2024-12-31,63889000.0,395456000.0,3534991000.0,6440048000.0,1424254000.0,1.7,51.211456298828125,0.018073313340826045,0.009920578231715042,0.7290505727989259,30.124386058134192,6.2,18957483
COFB,COFB.BR,Cofinimmo,Eurostoxx,Real Estate,REIT - Healthcare Facilities,Belgium,0.94,2165533554.3289185,36743000.0,2023,2023-12-31,-55497000.0,396493000.0,3623262000.0,6691421000.0,1584146000.0,-1.63,58.93730926513672,-0.015316860883921726,-0.008293754047159789,0.7315268779065002,-36.157858444869156,6.2,16674708
COFB,COFB.BR,Cofinimmo,Eurostoxx,Real Estate,REIT - Healthcare Facilities,Belgium,0.94,2183128494.2085266,32877700.0,2022,2022-12-31,482938000.0,366416000.0,3637413000.0,6803566000.0,2880537000.0,15.09,66.40149688720703,0.13276963600229064,0.07098306976076957,1.3194537140812284,4.400364273506099,6.0,13997682
COFB,COFB.BR,Cofinimmo,Eurostoxx,Real Estate,REIT - Healthcare Facilities,Belgium,0.94,3273369561.5844727,31656000.0,2021,2021-12-31,260337000.0,340810000.0,3233274000.0,6176953000.0,2568044000.0,8.78,103.4043960571289,0.08051807548633366,0.04214650815701528,0.7845261439887465,11.777266065732222,5.8,12147549
COL,COL.MC,Inmobiliaria Colonial Socimi S.A.,Eurostoxx,Real Estate,REIT - Office,Spain,1.298,3050851940.876343,619614976.0,2024,2024-12-31,307395000.0,502412000.0,5677320000.0,12236502000.0,4999588000.0,0.53,4.923786640167236,0.05414438502673797,0.025121149818796255,1.6387514362836932,9.290163472013653,0.27,330772809
COL,COL.MC,Inmobiliaria Colonial Socimi S.A.,Eurostoxx,Real Estate,REIT - Office,Spain,1.298,3145056437.7341766,531479008.0,2023,2023-12-31,-1018973000.0,387282000.0,4935556000.0,11834597000.0,5294056000.0,-1.92,5.917555332183838,-0.2064555644794629,-0.08610119972822057,1.683294435191137,-3.082060068845749,0.25,266924783
COL,COL.MC,Inmobiliaria Colonial Socimi S.A.,Eurostoxx,Real Estate,REIT - Office,Spain,1.298,2844023777.481079,531408000.0,2022,2022-12-31,7979000.0,361613000.0,6159461000.0,13469613000.0,5433345000.0,0.02,5.351864814758301,0.0012954055557783384,0.0005923703969817098,1.9104428883545603,267.59324073791504,0.24,269902356
COL,COL.MC,Inmobiliaria Colonial Socimi S.A.,Eurostoxx,Real Estate,REIT - Office,Spain,1.298,3689830259.398407,531443008.0,2021,2021-12-31,473842000.0,316719000.0,5998774000.0,12727524000.0,4941455000.0,0.92,6.943040370941162,0.07898980691721341,0.037229707836339575,1.3392093003231154,7.546783011892567,0.22,166538075
COLR,COLR.BR,Colruyt Group N.V.,Eurostoxx,Consumer Defensive,Grocery Stores,Belgium,0.485,4904915322.734833,125621000.0,2024,2024-03-31,1050900000.0,10844800000.0,3173600000.0,6571200000.0,1018200000.0,8.33,39.045345306396484,0.33113813965213007,0.15992512783053323,0.20758768154070445,4.687316363312903,1.38,21243230
COLR,COLR.BR,Colruyt Group N.V.,Eurostoxx,Consumer Defensive,Grocery Stores,Belgium,0.485,3208976310.5506897,134078000.0,2023,2023-03-31,200600000.0,9691000000.0,2510300000.0,6147600000.0,1355100000.0,1.57,23.933652877807617,0.07991076763733418,0.03263062007938057,0.42228420183240695,15.244364890323322,1.8,31984721
COLR,COLR.BR,Colruyt Group N.V.,Eurostoxx,Consumer Defensive,Grocery Stores,Belgium,0.485,4210702708.217621,132902000.0,2022,2022-03-31,287300000.0,9251100000.0,2462100000.0,5613600000.0,1000700000.0,2.16,31.682764053344727,0.11668900532066122,0.05117927889411429,0.23765629381695144,14.667946320992929,1.1,79947661
CON,CON.DE,Continental AG,Eurostoxx,Consumer Cyclical,Auto Parts,Germany,1.282,12381011830.589294,200006000.0,2024,2024-12-31,1168000000.0,39719000000.0,14351000000.0,36966000000.0,6878000000.0,5.84,61.903202056884766,0.0813880565814229,0.031596602283179134,0.5555281017506815,10.599863365904925,2.2,106471681
CON,CON.DE,Continental AG,Eurostoxx,Consumer Cyclical,Auto Parts,Germany,1.282,14419831080.490112,200006000.0,2023,2023-12-31,1156000000.0,41421000000.0,13676000000.0,37753000000.0,7162000000.0,5.78,72.09699249267578,0.08452763966071951,0.030620083172198234,0.49667710807584387,12.473528112919684,1.5,101174884
CON,CON.DE,Continental AG,Eurostoxx,Consumer Cyclical,Auto Parts,Germany,1.282,10736692177.772522,200006000.0,2022,2022-12-31,66600000.0,39408900000.0,13259200000.0,37926700000.0,7674100000.0,0.33,53.68185043334961,0.005022927476770846,0.0017560188468809573,0.7147545885582146,162.67227404045335,2.2,147960706
CON,CON.DE,Continental AG,Eurostoxx,Consumer Cyclical,Auto Parts,Germany,1.282,16876705626.800537,200006000.0,2021,2021-12-31,1435200000.0,33765200000.0,12216000000.0,35640100000.0,6239200000.0,7.18,84.38099670410156,0.11748526522593321,0.040269247280450955,0.3696930039528585,11.752227953217488,,128387756
COV,COV.PA,Covivio S.A,Eurostoxx,Real Estate,REIT - Diversified,France,1.127,5054635445.720673,111191000.0,2024,2024-12-31,68100000.0,1275500000.0,8228200000.0,24888300000.0,10748500000.0,0.64,45.45903396606445,0.008276415254855254,0.0027362254553344343,2.1264639389770106,71.02974057197571,3.3,39050953
COV,COV.PA,Covivio S.A,Eurostoxx,Real Estate,REIT - Diversified,France,1.127,4261486365.8447266,101728000.0,2023,2023-12-31,-1418800000.0,1226500000.0,7957000000.0,25026200000.0,11040800000.0,-14.553608,41.890987396240234,-0.17830840769134096,-0.05669258616969416,2.5908331159969475,-2.8783919009114602,3.75,36709700
COV,COV.PA,Covivio S.A,Eurostoxx,Real Estate,REIT - Diversified,France,1.127,4291633792.894287,93919504.0,2022,2022-12-31,620694000.0,905981000.0,9443010000.0,27660969000.0,11274755000.0,6.61,45.69480895996094,0.06573052448318915,0.022439344044671752,2.6271475023492816,6.912981688345074,3.75,34017273
COV,COV.PA,Covivio S.A,Eurostoxx,Real Estate,REIT - Diversified,France,1.127,5206834087.461853,94334800.0,2021,2021-12-31,923596000.0,866307000.0,9193810000.0,28237423000.0,12139378000.0,9.79,55.19526290893555,0.10045846063819026,0.032708225534603494,2.3314316907527037,5.637922666898422,3.599999,31333658
CPG,CPG.L,Compass Group Plc,Eurostoxx,Consumer Cyclical,Restaurants,United Kingdom,0.28,4063735418205.9375,1697779968.0,2024,2024-09-30,1404000000.0,42002000000.0,6829000000.0,24349000000.0,5911000000.0,0.823,2393.558349609375,0.20559379118465368,0.05766150560597971,0.0014545730446716915,2908.333353109812,44.299998,950963520
CPG,CPG.L,Compass Group Plc,Eurostoxx,Consumer Cyclical,Restaurants,United Kingdom,0.28,3422022232707.0938,1715529984.0,2023,2023-09-30,1607000000.0,37907000000.0,6263000000.0,21483000000.0,5267000000.0,0.91995,1994.7318115234375,0.25658630049497044,0.074803332867849,0.0015391483870732718,2168.3045942969047,37.100001,1125651646
CPG,CPG.L,Compass Group Plc,Eurostoxx,Consumer Cyclical,Restaurants,United Kingdom,0.28,3178493890112.1875,1761939968.0,2022,2022-09-30,1242881072.026801,28489112227.805695,6547000000.0,20928000000.0,5444000000.0,0.699051,1803.9739990234375,0.18983978494376066,0.05938843042941519,0.0017127608824215326,2580.60427497198,23.4,994138371
CPG,CPG.L,Compass Group Plc,Eurostoxx,Consumer Cyclical,Restaurants,United Kingdom,0.28,2716950652850.3438,1784029952.0,2021,2021-09-30,,,,,,,1522.9288330078125,,,,,,877981287
CPI,CPI.L,Capita Plc,Eurostoxx,Industrials,Specialty Business Services,United Kingdom,0.719,356224901336.7656,1693890048.0,2024,2024-12-31,76700000.0,2421600000.0,199900000.0,1839000000.0,680300000.0,0.681,210.29989624023438,0.38369184592296146,0.041707449700924416,0.0019097485814358113,308.8104203233985,,141043222
CPI,CPI.L,Capita Plc,Eurostoxx,Industrials,Specialty Business Services,United Kingdom,0.719,562881057394.8516,1722930048.0,2023,2023-12-31,-178100000.0,2814600000.0,113000000.0,1997800000.0,720900000.0,-1.59,326.69989013671875,-1.5761061946902655,-0.08914806286915607,0.0012807323865835847,-205.47162901680423,,102956499
CPI,CPI.L,Capita Plc,Eurostoxx,Industrials,Specialty Business Services,United Kingdom,0.719,652926826051.125,1727320064.0,2022,2022-12-31,74800000.0,3014600000.0,330200000.0,2552600000.0,903300000.0,0.6705,377.9999084472656,0.22652937613567534,0.029303455300477944,0.001383462838344569,563.7582527177713,,113011756
CPI,CPI.L,Capita Plc,Eurostoxx,Industrials,Specialty Business Services,United Kingdom,0.719,922137593120.6406,1684269952.0,2021,2021-12-31,224700000.0,3182500000.0,274500000.0,3142400000.0,1240500000.0,2.028,547.4998779296875,0.8185792349726776,0.07150585539714868,0.0013452439302490391,269.97035400872164,,109800775
CPR,CPR.MI,Davide Campari,Eurostoxx,Consumer Defensive,Beverages - Wineries & Distilleries,Italy,0.453,7303139437.321533,1211239936.0,2024,2024-12-31,201600000.0,3069800000.0,3854000000.0,8483300000.0,2863600000.0,0.16765,6.029473781585693,0.05230928905033731,0.023764336991500948,0.39210534381502116,35.96465124715594,0.065,1146829399
CPR,CPR.MI,Davide Campari,Eurostoxx,Consumer Defensive,Beverages - Wineries & Distilleries,Italy,0.453,11239426885.204102,1136419968.0,2023,2023-12-31,330500000.0,2918600000.0,2925200000.0,6675600000.0,2253900000.0,0.291966,9.890205383300781,0.11298372760836865,0.04950865839774702,0.20053513609017712,33.87451067350575,0.06,544275030
CPR,CPR.MI,Davide Campari,Eurostoxx,Consumer Defensive,Beverages - Wineries & Distilleries,Italy,0.453,10515037243.60913,1126409984.0,2022,2022-12-31,333000000.0,2697600000.0,2676200000.0,6015300000.0,1789300000.0,0.3,9.335000038146973,0.12443016217024139,0.055358834970824396,0.17016582619215234,31.116666793823242,0.06,513865959
CPR,CPR.MI,Davide Campari,Eurostoxx,Consumer Defensive,Beverages - Wineries & Distilleries,Italy,0.453,14039686291.212524,1132569984.0,2021,2021-12-31,284800000.0,2172700000.0,2371800000.0,5093100000.0,1532700000.0,0.25,12.396307945251465,0.1200775782106417,0.05591879209126072,0.10916910593360771,49.58523178100586,0.055,438812985
CRDA,CRDA.L,Croda International plc,Eurostoxx,Basic Materials,Specialty Chemicals,United Kingdom,0.97,475984698805.66406,140676000.0,2024,2024-12-31,158500000.0,1628100000.0,2282500000.0,3509300000.0,699100000.0,1.135462,3383.552978515625,0.06944140197152246,0.045165702561764456,0.0014687446923276621,2979.8909857975214,109.0,120617283
CRDA,CRDA.L,Croda International plc,Eurostoxx,Basic Materials,Specialty Chemicals,United Kingdom,0.97,691696095254.8828,139746000.0,2023,2023-12-31,171000000.0,1694500000.0,2352500000.0,3579200000.0,710100000.0,1.224617,4949.66650390625,0.07268862911795962,0.04777603933839964,0.0010266069229989444,4041.8077683930974,108.0,121742988
CRDA,CRDA.L,Croda International plc,Eurostoxx,Basic Materials,Specialty Chemicals,United Kingdom,0.97,938445005791.4531,141664992.0,2022,2022-12-31,649300000.0,2089300000.0,2415600000.0,3611900000.0,615800000.0,4.649966,6624.39599609375,0.2687945024010598,0.17976688169661398,0.0006561918878567155,1424.6117059982266,103.5,113888606
CRDA,CRDA.L,Croda International plc,Eurostoxx,Basic Materials,Specialty Chemicals,United Kingdom,0.97,1410534037152.2812,139519008.0,2021,2021-12-31,320800000.0,1889600000.0,1753100000.0,3293400000.0,936000000.0,2.3,10109.9775390625,0.1829901317665849,0.09740693508228579,0.0006635784570570766,4395.642408288044,95.0,78569429
CRH,CRH,CRH Plc,Eurostoxx,Basic Materials,Building Materials,Ireland,1.195,62217501226.5625,677752000.0,2024,2024-12-31,3492000000.0,35572000000.0,21607000000.0,50613000000.0,15307000000.0,5.06,91.7998046875,0.16161429166473829,0.06899413194238635,0.24602402375916999,18.142253890810277,1.4,1183443400
CRH,CRH,CRH Plc,Eurostoxx,Basic Materials,Building Materials,Ireland,1.195,47173458193.73096,707518016.0,2023,2023-12-31,3178000000.0,34949000000.0,20854000000.0,47469000000.0,13022000000.0,4.36,66.67456817626953,0.15239282631629425,0.06694895616086288,0.2760450579332456,15.292332150520533,2.3600000000000003,578197200
CRH,CRH,CRH Plc,Eurostoxx,Basic Materials,Building Materials,Ireland,1.195,28603515080.691406,744798976.0,2022,2022-12-31,3862000000.0,32723000000.0,22157000000.0,45319000000.0,10874000000.0,5.07,38.40434265136719,0.17430157512298597,0.08521812043513759,0.3801630662988135,7.5748210357726204,2.226,153258300
CRH,CRH,CRH Plc,Eurostoxx,Basic Materials,Building Materials,Ireland,1.195,36301267216.63818,774747008.0,2021,2021-12-31,2630000000.0,29206000000.0,20233000000.0,44670000000.0,12158000000.0,3.288,46.85564041137695,0.12998566697968664,0.05887620326841281,0.33491943758997894,14.250498908569634,1.1600000000000001,112030800
CS,CS.PA,Axa,Eurostoxx,Financial Services,Insurance - Diversified,France,0.652,71535478614.33789,2195899904.0,2024,2024-12-31,7886000000.0,103262000000.0,49943000000.0,653762000000.0,62450000000.0,3.304729,32.576839447021484,0.1579000060068478,0.012062493690364384,0.8729933902683517,9.857643227938352,1.98,922579830
CS,CS.PA,Axa,Eurostoxx,Financial Services,Insurance - Diversified,France,0.652,59832004095.48633,2251290112.0,2023,2023-12-31,7189000000.0,97671000000.0,49579000000.0,644385000000.0,59870000000.0,3.31,26.576763153076172,0.14500090764234858,0.011156373906903482,1.0006350431527087,8.02923358098978,1.7,978059854
CS,CS.PA,Axa,Eurostoxx,Financial Services,Insurance - Diversified,France,0.652,52390496938.60254,2350530048.0,2022,2022-12-31,5061000000.0,81460000000.0,46072000000.0,638357000000.0,63658000000.0,2.13,22.288801193237305,0.10984980031255426,0.007928165587594403,1.2150676882221993,10.464225912317984,1.54,1439518957
CS,CS.PA,Axa,Eurostoxx,Financial Services,Insurance - Diversified,France,0.652,49363087055.12988,2389189888.0,2021,2021-12-31,7294000000.0,111692000000.0,51885000000.0,731251000000.0,71781000000.0,2.98,20.661014556884766,0.14058012913173365,0.009974687214102955,1.4541432532336005,6.933226361370727,1.43,1380937958
CTEC,CTEC.L,ConvaTec Group Plc,Eurostoxx,Healthcare,Medical Instruments & Supplies,United Kingdom,0.733,455329261300.625,2058860032.0,2024,2024-12-31,190500000.0,2289200000.0,1688900000.0,3515000000.0,1201600000.0,0.093,221.156005859375,0.11279531055716739,0.05419630156472262,0.002638969427459352,2378.0215683803763,4.9394,1566553281
CTEC,CTEC.L,ConvaTec Group Plc,Eurostoxx,Healthcare,Medical Instruments & Supplies,United Kingdom,0.733,496667913464.8711,2054829952.0,2023,2023-12-31,130300000.0,2142400000.0,1692700000.0,3713700000.0,1312400000.0,0.064,241.70755004882812,0.07697760973592485,0.03508630207071115,0.002642409474057609,3776.6804695129395,5.037,1544864858
CTEC,CTEC.L,ConvaTec Group Plc,Eurostoxx,Healthcare,Medical Instruments & Supplies,United Kingdom,0.733,475524763363.46484,2043869952.0,2022,2022-12-31,62900000.0,2072500000.0,1609700000.0,3592000000.0,1300200000.0,0.031,232.6590118408203,0.039075604149841583,0.017511135857461023,0.0027342424625869566,7505.12941422001,4.5706,1181476351
CTEC,CTEC.L,ConvaTec Group Plc,Eurostoxx,Healthcare,Medical Instruments & Supplies,United Kingdom,0.733,388797036581.46094,2014569984.0,2021,2021-12-31,117600000.0,2038300000.0,1694800000.0,3674000000.0,1435100000.0,0.059,192.99256896972656,0.06938871843285344,0.03200870985302123,0.0036911289566871923,3271.0604910123147,4.074,963729149
DB1,DB1.DE,Deutsche Boerse AG,Eurostoxx,Financial Services,Financial Data & Stock Exchanges,Germany,0.398,40507340354.541504,183623008.0,2024,2024-12-31,1948500000.0,7023400000.0,10770500000.0,222111700000.0,9581900000.0,10.6,220.60057067871094,0.1809108212246414,0.008772613059104945,0.23654725084723366,20.81137459233122,3.8,75831565
DB1,DB1.DE,Deutsche Boerse AG,Eurostoxx,Financial Services,Financial Data & Stock Exchanges,Germany,0.398,32781678929.695312,183739008.0,2023,2023-12-31,1724000000.0,6096100000.0,9661500000.0,237726900000.0,8724000000.0,9.35,178.41436767578125,0.1784402007969777,0.007252019018461941,0.2661242585747296,19.08175055355949,3.6,90210568
DB1,DB1.DE,Deutsche Boerse AG,Eurostoxx,Financial Services,Financial Data & Stock Exchanges,Germany,0.398,28066298774.674316,183623008.0,2022,2022-12-31,1494400000.0,5225300000.0,8471800000.0,268903500000.0,5357400000.0,8.14,152.84739685058594,0.17639698765315517,0.0055573839685984,0.19088373721847005,18.77732148041596,3.2,103620947
DB1,DB1.DE,Deutsche Boerse AG,Eurostoxx,Financial Services,Financial Data & Stock Exchanges,Germany,0.398,25022214683.194336,183520992.0,2021,2021-12-31,1209700000.0,4363400000.0,7208100000.0,222919300000.0,6324100000.0,6.59,136.34524536132812,0.16782508566751295,0.005426627483578138,0.25273941895508767,20.689718567728093,3.0,109960578
DBK,DBK.DE,Deutsche Bank AG,Eurostoxx,Financial Services,Banks - Regional,Germany,1.023,32225590361.171875,1970599936.0,2024,2024-12-31,3366000000.0,30048000000.0,77826000000.0,1387177000000.0,151490000000.0,1.4,16.353187561035156,0.04325032765399738,0.0024265108201765168,4.70092241296929,11.680848257882255,0.45,1805189402
DBK,DBK.DE,Deutsche Bank AG,Eurostoxx,Financial Services,Banks - Regional,Germany,1.023,23708910283.347656,2009299968.0,2023,2023-12-31,4772000000.0,28875000000.0,73054000000.0,1312331000000.0,144217000000.0,2.07,11.79958724975586,0.0653215429682153,0.0036362777378572938,6.082818580712805,5.700283695534232,0.3,2679274601
DBK,DBK.DE,Deutsche Bank AG,Eurostoxx,Financial Services,Banks - Regional,Germany,1.023,20414322506.713867,2037200000.0,2022,2022-12-31,5525000000.0,26656000000.0,70537000000.0,1336788000000.0,146379000000.0,2.42,10.020774841308594,0.07832768617888484,0.004133041290017564,7.170406950897285,4.140816050127518,0.2,3103839242
DBK,DBK.DE,Deutsche Bank AG,Eurostoxx,Financial Services,Banks - Regional,Germany,1.023,21313727028.598633,2095000064.0,2021,2021-12-31,2365000000.0,25303000000.0,66333000000.0,1323993000000.0,156189000000.0,0.96,10.173616409301758,0.03565344549470098,0.0017862632204248814,7.3280942272755265,10.597517093022665,,2600437788
DCC,DCC.L,DCC Plc,Eurostoxx,Energy,Oil & Gas Refining & Marketing,Ireland,0.539,567955953875.9531,98852496.0,2024,2024-03-31,326255000.0,18854051000.0,3091391000.0,9483219000.0,2305901000.0,3.3024,5745.4892578125,0.10553663383247218,0.03440340247335846,0.004059999695863088,1739.7920475449673,199.71999499999998,56854036
DCC,DCC.L,DCC Plc,Eurostoxx,Energy,Oil & Gas Refining & Marketing,Ireland,0.539,465347144328.125,98747200.0,2023,2023-03-31,334022000.0,22204846000.0,2978091000.0,9840776000.0,2601161000.0,3.384,4712.509765625,0.11215976946305536,0.033942648425286784,0.005589721634062231,1392.5856281397755,190.210006,64624689
DCC,DCC.L,DCC Plc,Eurostoxx,Energy,Oil & Gas Refining & Marketing,Ireland,0.539,583693883003.1094,98645904.0,2022,2022-03-31,312373000.0,17732020000.0,2905184000.0,9559176000.0,2337852000.0,3.1678,5917.0615234375,0.10752262163085023,0.032677816581680265,0.004005270687387941,1867.877240809868,179.970007,74274278
DEC,DEC.PA,JCDecaux SE,Eurostoxx,Communication Services,Advertising Agencies,France,1.269,3143901152.867035,214944992.0,2024,2024-12-31,258900000.0,3632600000.0,2201000000.0,8615000000.0,4566000000.0,1.211,14.626538276672363,0.11762835074965924,0.030052234474753338,1.452335737666594,12.078066289572554,,28743641
DEC,DEC.PA,JCDecaux SE,Eurostoxx,Communication Services,Advertising Agencies,France,1.269,3707321904.993469,213119008.0,2023,2023-12-31,209200000.0,3295900000.0,1951000000.0,9256400000.0,5464100000.0,0.982,17.39554786682129,0.10722706304459252,0.022600579058813363,1.4738671580259297,17.71440719635569,,23779352
DEC,DEC.PA,JCDecaux SE,Eurostoxx,Communication Services,Advertising Agencies,France,1.269,3616982724.4033813,212764000.0,2022,2022-12-31,132100000.0,3074000000.0,1763300000.0,10058900000.0,6459000000.0,0.621,16.999975204467773,0.07491635002552033,0.013132648699161937,1.785742562833337,27.375161359851486,,36590411
DEC,DEC.PA,JCDecaux SE,Eurostoxx,Communication Services,Advertising Agencies,France,1.269,4516669430.760681,212791008.0,2021,2021-12-31,-14500000.0,2522500000.0,1620200000.0,9496400000.0,6222000000.0,-0.068,21.225847244262695,-0.008949512405875817,-0.0015268944020892128,1.3775637326090773,-312.1448124156278,,34232734
DG,DG.PA,Vinci,Eurostoxx,Industrials,Engineering & Construction,France,0.754,54110968565.765625,564835968.0,2024,2024-12-31,4863000000.0,72768000000.0,29947000000.0,129491000000.0,36261000000.0,8.646603,95.7994384765625,0.16238688349417305,0.03755473353360465,0.6701229152076431,11.079430670815174,4.5,226319828
DG,DG.PA,Vinci,Eurostoxx,Industrials,Engineering & Construction,France,0.754,59981408789.15625,570844032.0,2023,2023-12-31,4702000000.0,69885000000.0,28113000000.0,118558000000.0,31423000000.0,8.28,105.074951171875,0.16725358375128943,0.03965991329138481,0.5238789924134095,12.690211494187803,4.05,207750490
DG,DG.PA,Vinci,Eurostoxx,Industrials,Engineering & Construction,France,0.754,46824140017.069336,555036032.0,2022,2022-12-31,4259000000.0,62514000000.0,25939000000.0,111991000000.0,31023000000.0,7.55,84.36234283447266,0.16419291414472417,0.038029841683706725,0.6625428676039931,11.173820242976511,3.25,293710502
DG,DG.PA,Vinci,Eurostoxx,Industrials,Engineering & Construction,France,0.754,45284204055.78613,567976000.0,2021,2021-12-31,2597000000.0,50230000000.0,22881000000.0,100816000000.0,31884000000.0,4.56,79.72908020019531,0.11350028407849307,0.025759800031740995,0.7040865720135377,17.484447412323536,2.69,265635420
DGE,DGE.L,Diageo plc,Eurostoxx,Consumer Defensive,Beverages - Wineries & Distilleries,United Kingdom,0.162,5509997396459.75,2223109888.0,2024,2024-06-30,3870000000.0,20269000000.0,10032000000.0,45474000000.0,22105000000.0,1.732,2478.5087890625,0.3857655502392344,0.08510357566961341,0.004011798628834702,1431.0096934540993,79.28,982453054
DGE,DGE.L,Diageo plc,Eurostoxx,Consumer Defensive,Beverages - Wineries & Distilleries,United Kingdom,0.162,7588764308598.75,2247790080.0,2023,2023-06-30,4445000000.0,20555000000.0,9856000000.0,44883000000.0,21355000000.0,2.079891,3376.10009765625,0.4509943181818182,0.09903526947842167,0.002814028625952037,1623.2101094029688,79.999998,999987041
DGE,DGE.L,Diageo plc,Eurostoxx,Consumer Defensive,Beverages - Wineries & Distilleries,United Kingdom,0.162,8055350036676.25,2284080128.0,2022,2022-06-30,4280000000.0,20516000000.0,9435000000.0,44183000000.0,19385000000.0,1.700466,3526.737060546875,0.45363010068892423,0.09686983681506461,0.002406475188755239,2073.9826968295015,76.179999,944017569
DGE,DGE.L,Diageo plc,Eurostoxx,Consumer Defensive,Beverages - Wineries & Distilleries,United Kingdom,0.162,8079520033623.8125,2337420032.0,2021,2021-06-30,,,,,,,3456.597412109375,,,,,72.55000000000001,759921694
DHER,DHER.DE,Delivery Hero SE,Eurostoxx,Consumer Cyclical,Internet Retail,Germany,1.694,7739765568.0,286657984.0,2024,2024-12-31,-882400000.0,12294800000.0,2592300000.0,12420400000.0,5667400000.0,-3.1,27.0,-0.34039270146202216,-0.07104441080802551,0.732244400713094,-8.709677419354838,,228989859
DHER,DHER.DE,Delivery Hero SE,Eurostoxx,Consumer Cyclical,Internet Retail,Germany,1.694,6219409519.889832,262866000.0,2023,2023-12-31,-2297500000.0,9941800000.0,1653500000.0,10487800000.0,5642700000.0,-8.57,23.65999984741211,-1.3894768672512852,-0.2190640553786304,0.9072726248294956,-2.7607934477727083,,159439676
DHER,DHER.DE,Delivery Hero SE,Eurostoxx,Consumer Cyclical,Internet Retail,Germany,1.694,11692819598.983765,264364000.0,2022,2022-12-31,-3008400000.0,8577400000.0,3719700000.0,12860200000.0,5684600000.0,-11.28,44.22999954223633,-0.8087749012017098,-0.2339310430630939,0.48616160985619367,-3.9210992501982562,,305933417
DHER,DHER.DE,Delivery Hero SE,Eurostoxx,Consumer Cyclical,Internet Retail,Germany,1.694,24803480644.01416,250895008.0,2021,2021-12-31,-1124300000.0,5855600000.0,5427800000.0,12656500000.0,4535700000.0,-4.57,98.86000061035156,-0.2071373300416375,-0.08883182554418678,0.1828654641297129,-21.63238525390625,,148424296
DHL,DHL.DE,Deutsche Post AG,Eurostoxx,Industrials,Integrated Freight & Logistics,Germany,1.148,37724026976.75391,1168780032.0,2024,2024-12-31,3332000000.0,84186000000.0,23793000000.0,69875000000.0,22442000000.0,2.86,32.27641296386719,0.1400411885848779,0.04768515205724508,0.5948993731191288,11.285459078275242,1.85,605418165
DHL,DHL.DE,Deutsche Post AG,Eurostoxx,Industrials,Integrated Freight & Logistics,Germany,1.148,48543228554.38818,1191449984.0,2023,2023-12-31,3675000000.0,81758000000.0,22475000000.0,66830000000.0,20829000000.0,3.09,40.742984771728516,0.1635150166852058,0.05499027382911866,0.4290814727467712,13.185431964960685,,577520225
DHL,DHL.DE,Deutsche Post AG,Eurostoxx,Industrials,Integrated Freight & Logistics,Germany,1.148,,,2022,2022-12-31,5359000000.0,94436000000.0,23236000000.0,68476000000.0,20224000000.0,4.41,32.667884826660156,0.23063349974178,0.07826099655353701,,7.4076836341633,,787522084
DHL,DHL.DE,Deutsche Post AG,Eurostoxx,Industrials,Integrated Freight & Logistics,Germany,1.148,,,2021,2021-12-31,5053000000.0,81747000000.0,19037000000.0,63592000000.0,19018000000.0,4.1,50.86408996582031,0.26543047749120136,0.07945968046295132,,12.40587560141959,,664885570
